id_str,created_at,full_text
1199906412618371072,2019-11-28 04:22:36,"@KristySwansonXO At Thanksgiving show @robreiner the video of @JoeBiden confessing to withholding a billion dollars from the Ukraine unless they fire the investigator investigating his corrupt son @HunterBiden democrats are not above the law! 😲👌
"
1199906407497293825,2019-11-28 04:22:35,"@navyChiefalways @JoeBiden Chief ~ appreciate this 🇺🇲 He was a reservist with a law degree who automatically became Ensign. Weekend JAG, 😂😂
"
1199906390246080512,2019-11-28 04:22:31,"@JoeBiden You’re wasting ad money on me @JoeBiden
"
1199906358956421120,2019-11-28 04:22:23,"@JoeBiden @rogertansey But IDGAF about that or any identity politics BS. I am pretty sure that you like Donald Trump believe that the Free Market is a real thing (lol) and that capitalism is a workable system.

The candidate that comes closest to being EVERYTHING Trump is not...rhymes with Flanders.
"
1199906279810052103,2019-11-28 04:22:04,"@Smedley_Butler @JoeBiden Hope you'll check out my new post: https://t.co/XK42eL1L4h
"
1199906225875501056,2019-11-28 04:21:52,"@Pismo_B @DailyCaller His parents @JoeBiden and @DrBiden must be so proud of him .
"
1199906199577268224,2019-11-28 04:21:45,"@ETTC19 @MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden Actually some of them were really cool.
"
1199906188789338112,2019-11-28 04:21:43,"@JoeBiden @realDonaldTrump Hunter's Dildo
"
1199906109231906816,2019-11-28 04:21:24,"@MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden I know this will be a shock to you, but old voters triggered by anything Republicans are showing them weren't voting for a Democrat in the first place.
"
1199906035538022401,2019-11-28 04:21:06,"@catturd2 @gatewaypundit Wondering if @JoeBiden is having them over for Tgiving family dinner?
"
1199905993519501312,2019-11-28 04:20:56,"@Myrnastwit @JoeBiden YES! Check out my new post: https://t.co/XK42eL1L4h
"
1199905961202388992,2019-11-28 04:20:48,"@JoeBiden Yeah man ok man
"
1199905946102833152,2019-11-28 04:20:45,"@TruthFreedom17 @RealBasedMAGA @TheBingle @JoeBiden That's not proof but I agree I think Clinton,  Prince Andrew and trump and many many others are all involved.
"
1199905922786746369,2019-11-28 04:20:39,"@SputnikInt @JoeBiden under the related party rules any gain Hunter received ascribes to Joe. Now the only question did Joe go to the strip club with Hunter? And does Joe have any paternity lawsuits on the way? @BBCWorld @nytimes @TimesofIsrael @ABCPolitics @GOP @SenateDems
"
1199905865303609345,2019-11-28 04:20:26,"@JoeBiden @rogertansey Also, Joe, buddy, while I can't speak for this mysterious ""we"" that you reference, YOU in particular are just the handful of things most palatable to Americans that Donald Trump is not. Not *everything* he's not. For instance, hey, you're a straight white man, and so is he.
"
1199905825881497600,2019-11-28 04:20:16,"@JoeBiden Trump is pathetic!
"
1199905738208022529,2019-11-28 04:19:55,"@JoeBiden Eight years of Obama-Biden were devastating to a lot of people
"
1199905689969278977,2019-11-28 04:19:44,"@MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden I'm an older voter.  Try me
"
1199905689138630656,2019-11-28 04:19:44,"@JoeBiden His corruption is progressive imaginings, your plagerism (corruption/deceit) was proven decades ago
"
1199905680657985537,2019-11-28 04:19:42,"@JoeBiden You betrayed us!
"
1199905647132893185,2019-11-28 04:19:34,"@JoeBiden Probably should have started this, oh... I don’t know... 8 years ago??
"
1199905624928243712,2019-11-28 04:19:28,"@catturd2 @gatewaypundit #Classy.  Right, @JoeBiden ?
"
1199905555088842752,2019-11-28 04:19:12,"Why in the world did @JoeBiden ever think it was a good idea to run for President? https://t.co/ZJTltcCLUM
"
1199905546616418306,2019-11-28 04:19:10,"@shrewst @danwon86 @JoeBiden @BernieSanders Sadly we have to defeat Warren too
"
