id_str,created_at,full_text
1200200445571977216,2019-11-28 23:50:59,"Just heard @jimmyfallon call  ""Woke Doc Brown"" and I spit my coffee out on the table hahaha 
"
1200200442782912513,2019-11-28 23:50:58,"@AnalogousSpeak @philosophrob  That is where you are wrong kiddo. The Romans did not immigrate anywhere not did the Vikings. You need to look up the definition of immigration.
"
1200200317662613505,2019-11-28 23:50:29,"@HughesMikehues @MalYoung17 @KatBrezler  Very!!! they think socialism is communism
"
1200200293109121025,2019-11-28 23:50:23,"Yes
Continuing the legacy policies of FDR,  is so friggin scary.
JFC 
"
1200200216718315520,2019-11-28 23:50:04,"@Kenny_Mayne  would not think twice about abolishing the #2ndAmendment, Kenny. 
"
1200200205301362690,2019-11-28 23:50:02,"@diperstein  Yeah, but you promised that shit before there were billionaires and and you still WOULD not do it. Piss off.
"
1200200167233855497,2019-11-28 23:49:53,"@Reed2242 @Red93094638 @philosophrob  As someone who recently graduated high school I can say 100% they pushed students and pressured them into college, offering it as the only option and making any alternative seem like a waste of time. My whole senior year it was being pushed on us hard.
"
1200200164352417798,2019-11-28 23:49:52,"@canadianmla  That makes no sense
"
1200200077958008832,2019-11-28 23:49:31," What do you say to the tens of thousands of Citizens who have lost family members to Illegal Alien Crime?
These are not immigrants that steal their way into this country, they are illegals!
Immigrants who do things the right way (a million a year) are welcomed.
#WalkAway
"
1200200030721728514,2019-11-28 23:49:20,"There is an conspiracy to stopfrom getting the nomination (Obama, et al.).

, the only candidate who will fight for the Kurds, push back on Erdogan, Assad, and Daesh.
"
1200200009511251968,2019-11-28 23:49:15,"@YangYouToo  Fixes to capitalism is like giving a bandaid to a dude who was beheaded
"
1200199878779035653,2019-11-28 23:48:44," @aaronjmate You have got two extra homes. Hand them off to needy families. Perhaps it might help convince some that you are not just a hypocrite.
"
1200199865411809280,2019-11-28 23:48:41," We fight for them with you. #NotMeUs
"
1200199829152059392,2019-11-28 23:48:32,"@YangYouToo  You should hate it man
"
1200199818208874496,2019-11-28 23:48:29,"@Maynard1Rick  @RealTimBlack Do you know who produces Politcal Forecast youtube & twitter acct?
"
1200199727339515911,2019-11-28 23:48:08,"@antForthrom  I do not love it. I do not hate it. But I have to endure it.
"
1200199681734848512,2019-11-28 23:47:57,"@BernieBro_  Do it with your money, not mine doucheface.
"
1200199668761673728,2019-11-28 23:47:54,"@kennedy_malin has been fighting for workers all his life. You should watch this podcast!



Check these short videos out too!








"
